Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,1/28/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Sierra Leone,SLE,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,266.4040153,304.8472304,373.5797746,444.6756397,561.1905775,491.6149286,329.9948732,151.8650138,178.6782547,156.5262879,116.0852029,117.3003472,106.2559617,117.6194253,135.8034069,122.6839662,123.2555928,141.0040534,120.2997362,142.5822403,130.8948747,142.838065,123.4804434,102.1008666,91.35188429,92.80624911,96.08215234,96.6538348,101.4268779,103.6657622,100,102.0012538,118.1074341,126.844051,131.7883013,142.6261363,130.0495168,111.918286,100.7018847,103.9874935,107.2516379,106.693421,103.512088,95.07940517
El Salvador,SLV,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (excluding high income),SSA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.90987604,44.38810234,44.98223879,47.56661355,48.00337999,49.34185177,50.0392541,52.91210993,53.6954098,52.28119268,57.55407582,58.64868986,60.15355991,68.29787036,74.79330597,76.68172848,81.07314353,89.61267095,97.61840912,104.7774257,100,100.886117,100.1084304,101.3996762,101.3661342,97.59634984,98.25008013,98.42500698,100.5920031,100.8178301,103.1408593,103.7217069,106.3136522,113.3035227
Slovenia,SVN,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,SWE,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,143.2229692,147.5801188,147.7283071,133.0310864,120.4993817,126.3219524,129.0440511,128.2279166,127.8942292,131.7713707,135.4712523,140.8711037,146.768028,146.708842,120.4079335,118.6384998,118.4369073,127.8743877,120.9008459,117.0553012,113.8348125,111.2031913,101.9298232,104.6618906,111.6240071,112.1852322,107.1854942,106.3891707,107.7713039,105.1977656,94.8011855,100,105.8385511,105.1222654,106.441559,100.7838901,93.24316986,93.94020958,93.12310023,89.26438697,85.70505353,87.71334577,90.27320563,84.85004002,83.44651567
Eswatini,SWZ,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,157.1673291,155.8421435,149.3878304,146.8191491,133.3194856,127.5170233,137.2505954,136.3471902,129.3960512,120.5116947,124.7783132,118.5026344,119.9013496,113.8176573,78.9673938,109.0087126,93.56177656,94.27660649,98.3051952,94.11198564,89.88117215,91.54440635,94.93351411,98.33259015,99.10221967,100.759468,99.38656985,99.80862111,104.5143443,107.2110551,100,100.6909357,96.35074515,98.201201,99.46180617,94.47419887,95.90902719,95.38429062,96.86480998,94.41646709,96.30723617,97.83235655,95.82808294,103.3768071
Thailand,THA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,76.65703501,78.6368763,86.54935916,95.92637665,109.8793259,126.152853,131.9109775,91.25717258,84.56934288,79.93787341,79.11868028,81.07438443,81.11359829,82.8230679,74.75367551,69.65271837,68.0672036,68.74751076,67.26996503,69.90204754,71.05301179,72.65143316,76.77038186,78.71725206,77.38389144,76.00102532,77.30027884,80.44317021,81.88986846,86.77954542,94.83028352,100,98.70494937,107.3167668,111.2099077,117.2343034,131.079073,129.3694453,126.5196519,124.6924427,126.7793054,127.9800833,123.9440334,128.5616827,129.7252011
Tunisia,TUN,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,226.7812056,221.0430497,221.0789304,220.0112839,217.4884264,217.4532198,214.9867929,184.5526914,147.8195341,132.866015,131.1725065,127.8626884,130.4480326,133.115968,128.0887702,129.1312518,131.7996577,131.9912754,131.37683,131.7231138,132.7033203,131.0191838,128.9731386,127.5340329,121.3103124,116.7483523,111.0605821,108.2899826,104.6231365,103.3307203,102.5200878,100,97.79942534,96.38124118,93.54525034,93.47984195,97.49279259,92.49890248,84.40244616,79.22448794,78.38915439,85.20497728,85.84675876,86.4264751,88.5746007
Turkiye,TUR,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,2202.655457,1564.394477,542.8866221,429.521906,293.4516688,384.353825,401.1134629,511.8045225,470.4082023,384.8580834,245.0713509,179.953085,120.1726059,118.6887568,148.5854067,145.2793364,145.5141869,152.4953532,135.5982417,123.4145922,116.985558,114.1117828,109.1961902,95.8318662,99.42832705,104.1414495,104.3577513,107.9408685,111.2867105,108.3543721,100,94.1036541,104.9577197,106.0155759,107.7179397,101.2131608,98.00533588,95.53352625,92.12738677,95.48186158,97.21779318,98.71498913,102.8313107,107.6979555
Ukraine,UKR,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.91733176,167.5002183,96.22473596,115.7579216,136.5258558,124.7249268,98.40724731,97.75448426,108.1531527,103.9643228,95.50768634,93.53496781,103.2525168,107.5537774,108.3587212,117.5019451,97.92489559,100,99.3890183,101.4620747,97.99041121,76.80765033,71.55881313,71.92786976,76.22834256,80.47336438,93.06919489,91.8079495,93.93390477,94.78109906,91.70874985
Upper middle income,UMC,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,106.3760009,120.5143306,125.5402429,78.14267324,76.26752237,73.55255572,72.30009754,70.14572595,67.1699226,69.3359936,62.92333981,71.62090102,76.83129332,90.65924742,98.99558932,102.4648425,103.5376974,107.1347843,109.0154484,114.4327563,113.3465768,110.581107,94.00201214,73.59247083,72.46050588,81.09967555,81.7387888,81.40599104,88.2405724,90.09263245,100,102.070992,104.8070831,111.0859042,106.8223389,107.3787471,108.8004943,115.7169567,117.5007861,113.7953461,108.5412566,106.2047024,118.0349638,127.5666646
United States,USA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,105.8474488,116.6924246,130.5269935,136.6409686,145.0610748,150.1920759,126.1131157,113.5257925,107.3370685,110.9954542,105.8364505,104.3742229,101.7891513,104.7540833,104.1959821,100.7430904,103.7460157,108.8664699,116.7183787,115.5663508,119.4655078,126.2286232,125.9208861,117.9973868,112.4021383,110.8410817,109.9267906,104.8925594,100.4415465,104.6963503,100,95.00854354,97.36994687,97.55633987,99.19590995,109.9057337,114.5682131,114.3384558,113.2075515,116.4510996,118.007846,115.6271055,126.625654,127.5404195
Uzbekistan,UZB,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,112.1889774,111.279092,117.6548037,121.8772904,126.3002657,128.3418053,127.1148684,125.0142425,119.2743645,115.1023619,125.3624902,122.5730516,117.3955361,111.9259536,119.5771163,116.2193111,110.001572,113.5604015,114.6709615,116.7446621,116.5273348,117.6656381,119.0669933,116.5945335,108.123015,103.4656134,101.3448121,100.0855179,98.18270391,99.14275984,102.5231109,100,96.77738789,99.75762341,98.55881923,97.95650046,103.7009605,104.4364001,104.1019921,102.952022,105.6865603,104.2951483,101.311186,106.1905756,105.8757543
"Venezuela, RB",VEN,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,80.54979716,90.32757613,97.6638782,103.4402762,72.86448779,72.7278994,68.14008882,42.68319448,52.08797966,41.71054109,36.80931504,39.41955613,40.96557307,43.08588277,41.72319747,51.70810388,42.90170171,54.79124094,67.49244467,76.9902205,79.97677923,85.06298427,66.51380519,57.75294765,55.76301033,54.59121705,57.80783207,63.34823526,75.95473157,99.06263789,100,70.79991264,84.98635966,83.23632933,128.9587126,309.7513218,741.7001633,,,,,,,
British Virgin Islands,VGB,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,VUT,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,WLD,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,104.2027765,110.4387828,114.8096526,117.0055029,107.3341085,102.8001467,93.45838678,86.8738137,83.17296243,83.31202756,80.62128038,84.61285214,77.4592399,79.9700029,78.11678881,83.73447891,76.24520509,78.60562843,83.68388369,83.23410944,78.13465873,74.68164322,76.93027459,81.31529146,80.47165668,89.81445593,88.92309522,88.97175496,90.03956453,92.75210596,100.0113476,100,102.4386163,103.2696528,102.7819981,101.4677731,103.4861857,104.660688,103.7789889,104.8479059,105.6647239,103.5928667,104.0706609,111.9826917,116.9219222
Kosovo,XKX,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,151.2097808,165.3347333,174.1193536,164.9923742,181.5165578,160.1914121,121.5707774,112.2149623,126.7293184,120.6008457,121.4759562,125.0382889,129.950932,134.1078811,131.4388884,125.8459802,122.4319876,112.6323199,119.0669606,109.4923565,103.5614251,100.4120735,88.6618533,75.99513559,98.68315099,104.6042398,104.484955,98.52595651,92.01441803,80.37584581,87.47121219,100,98.26323252,92.42152021,82.10437719,77.09569006,75.24330129,70.67391413,79.64617521,80.82602511,78.27254148,71.05368407,77.65821606,75.99499631,69.83482421
Zambia,ZMB,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.25006215,65.00538928,53.32221631,49.23575689,47.00599567,53.38234353,51.25731588,49.20468939,53.71446955,62.20448819,58.14185632,58.22829655,59.775112,68.36396255,69.98890146,61.94913307,65.13833356,80.4212074,105.6312657,97.62701863,112.5977057,95.62435705,100,97.1553117,99.71180217,103.0288824,98.43241965,86.74134515,85.66411425,94.20383645,88.52550636,79.81250383,66.45833985,69.79429926,90.96627796,84.53261211
Zimbabwe,ZWE,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
